ORIGIN,ORIGIN_CITY,AIRLINE,Year,flights,delayed,avg_delay,LATITUDE,LONGITUDE,connections,pct_delayed
CWA,Mosinee,Endeavor Air Inc.,2019,161,35,-1.4935897435897436,44.77762,-89.66678,"['DTW', 'MSP']",21.73913043478261
CWA,Mosinee,Envoy Air,2019,168,60,10.216216216216216,44.77762,-89.66678,['ORD'],35.714285714285715
CWA,Mosinee,ExpressJet Airlines LLC d/b/a aha!,2019,6,2,42.666666666666664,44.77762,-89.66678,['ORD'],33.33333333333333
CWA,Mosinee,SkyWest Airlines Inc.,2019,2,0,-7.0,44.77762,-89.66678,['ORD'],0.0
DAB,Daytona Beach,Delta Air Lines Inc.,2019,188,32,-5.6310160427807485,29.17992,-81.05806,['ATL'],17.02127659574468
DAB,Daytona Beach,PSA Airlines Inc.,2019,144,52,9.9,29.17992,-81.05806,['CLT'],36.11111111111111
DAB,Daytona Beach,Republic Airline,2019,12,6,10.833333333333334,29.17992,-81.05806,['LGA'],50.0
DAL,Dallas,Alaska Airlines Inc.,2019,19,1,-21.0,32.84711,-96.85177,"['SEA', 'PDX']",5.263157894736842
DAL,Dallas,Delta Air Lines Inc.,2019,191,60,7.62303664921466,32.84711,-96.85177,['ATL'],31.413612565445025
DAL,Dallas,SkyWest Airlines Inc.,2019,413,144,0.16216216216216217,32.84711,-96.85177,"['LAX', 'SJC', 'PDX', 'SFO', 'SAN', 'SEA']",34.866828087167065
DAL,Dallas,Southwest Airlines Co.,2019,7547,2621,3.8678828081813155,32.84711,-96.85177,"['OKC', 'HOU', 'PIT', 'ABQ', 'LGA', 'LBB', 'BOS', 'LAX', 'AUS', 'IND', 'BNA', 'CHS', 'DTW', 'SAN', 'TUL', 'MCI', 'LAS', 'ELP', 'CMH', 'SMF', 'LIT', 'DEN', 'AMA', 'SLC', 'SEA', 'ONT', 'MCO', 'SAT', 'PHX', 'ATL', 'MSY', 'BWI', 'PNS', 'TPA', 'MKE', 'MDW', 'SJC', 'CLT', 'OAK', 'SDF', 'MSP', 'SFO', 'MEM', 'BHM', 'JAX', 'OMA', 'PHL', 'BUR', 'SNA', 'PDX', 'TUS', 'RNO', 'CLE', 'CRP']",34.72903140320657
DAY,Dayton,Delta Air Lines Inc.,2019,144,36,2.4166666666666665,39.90238,-84.21938,['ATL'],25.0
DAY,Dayton,Endeavor Air Inc.,2019,64,18,2.265625,39.90238,-84.21938,"['MSP', 'DTW']",28.125
DAY,Dayton,Envoy Air,2019,182,62,8.772727272727273,39.90238,-84.21938,['ORD'],34.065934065934066
DAY,Dayton,ExpressJet Airlines LLC d/b/a aha!,2019,67,30,19.049180327868854,39.90238,-84.21938,"['ORD', 'EWR', 'IAH']",44.776119402985074
DAY,Dayton,Mesa Airlines Inc.,2019,56,24,7.714285714285714,39.90238,-84.21938,['IAH'],42.857142857142854
DAY,Dayton,PSA Airlines Inc.,2019,644,201,7.3841166936790925,39.90238,-84.21938,"['PHL', 'CLT', 'LGA', 'ORD']",31.211180124223603
DAY,Dayton,Republic Airline,2019,19,8,-0.631578947368421,39.90238,-84.21938,"['DEN', 'EWR', 'PHL', 'ORD']",42.10526315789473
DAY,Dayton,SkyWest Airlines Inc.,2019,290,91,10.574912891986063,39.90238,-84.21938,"['DTW', 'ORD', 'DEN', 'MSP']",31.379310344827587
DBQ,Dubuque,Envoy Air,2019,208,52,6.804123711340206,42.40296,-90.70917,['ORD'],25.0
DEN,Denver,Alaska Airlines Inc.,2019,172,76,9.14792899408284,39.85841,-104.667,['SEA'],44.18604651162791
DEN,Denver,Allegiant Air,2019,11,5,27.545454545454547,39.85841,-104.667,"['AVL', 'TYS']",45.45454545454545
DEN,Denver,American Airlines Inc.,2019,837,338,9.853808353808354,39.85841,-104.667,"['PHX', 'ORD', 'LAX', 'CLT', 'MIA', 'PHL']",40.38231780167264
DEN,Denver,Delta Air Lines Inc.,2019,1362,409,1.3188191881918818,39.85841,-104.667,"['JFK', 'ATL', 'SEA', 'LAX', 'MSP', 'LGA', 'SLC', 'DTW']",30.029368575624083
DEN,Denver,Frontier Airlines Inc.,2019,2541,1158,11.023135221380135,39.85841,-104.667,"['PDX', 'LAX', 'ORD', 'MCO', 'SBA', 'MSP', 'TPA', 'SLC', 'CLT', 'JAX', 'TYR', 'TUL', 'PHX', 'CMH', 'MKE', 'MCI', 'ONT', 'BZN', 'MIA', 'FAT', 'DTW', 'SAV', 'ELP', 'SEA', 'IND', 'GEG', 'LAS', 'BOS', 'PIT', 'DSM', 'ALB', 'SAT', 'SNA', 'GRR', 'BNA', 'MSY', 'PNS', 'SFO', 'LIT', 'FAR', 'OMA', 'FSD', 'BIL', 'BWI', 'SAN', 'CLE', 'SDF', 'MSO', 'GSP', 'AUS', 'TUS', 'ORF', 'XNA', 'BHM', 'MEM', 'PWM', 'OKC', 'CHS', 'ATL', 'SMF', 'IAH', 'MSN', 'PHL', 'LGA', 'PVD', 'ICT', 'PSP', 'HSV', 'BUF', 'BFM', 'MDT', 'SYR', 'JAC', 'BTV', 'TYS', 'GRB', 'SJC', 'RNO', 'LFT', 'ABQ', 'BOI', 'MYR']",45.57260920897285
DEN,Denver,JetBlue Airways,2019,180,101,24.348314606741575,39.85841,-104.667,"['BOS', 'JFK']",56.111111111111114
DEN,Denver,Republic Airline,2019,460,161,9.879194630872483,39.85841,-104.667,"['COS', 'SLC', 'SAT', 'BNA', 'ATL', 'RAP', 'DRO', 'ABQ', 'OMA', 'IND', 'MKE', 'MEM', 'MSP', 'CMH', 'CLT', 'GSP', 'GJT', 'MCI', 'DAY', 'FCA', 'XNA', 'FSD', 'FAR', 'CHS', 'AUS', 'DSM', 'ICT', 'MSY', 'GRR', 'ELP', 'LIT', 'GEG', 'TVC', 'OKC', 'BHM', 'RIC', 'SEA', 'BZN', 'SMF', 'TUL']",35.0
DEN,Denver,SkyWest Airlines Inc.,2019,4412,1676,11.529109188683657,39.85841,-104.667,"['DRO', 'SMF', 'SLC', 'SBA', 'JAC', 'BOI', 'BUR', 'GCC', 'RKS', 'RNO', 'PNS', 'RIC', 'RAP', 'LIT', 'OKC', 'SHV', 'BFL', 'BNA', 'FSD', 'MCI', 'ICT', 'IND', 'ABQ', 'SBP', 'HYS', 'TUS', 'FAR', 'XNA', 'ASE', 'DSM', 'AUS', 'IDA', 'TUL', 'COD', 'VEL', 'COS', 'BZN', 'TYS', 'LAR', 'MRY', 'MOT', 'BIL', 'EGE', 'JMS', 'HDN', 'CLE', 'FAT', 'SEA', 'MKE', 'LNK', 'PUB', 'CLT', 'MSP', 'OMA', 'FCA', 'EUG', 'ATL', 'PSP', 'CPR', 'BHM', 'DAY', 'MSO', 'LBB', 'ELP', 'GEG', 'MFR', 'GSP', 'GJT', 'CNY', 'SGF', 'MMH', 'ACV', 'SJC', 'ONT', 'SAT', 'CHS', 'SYR', 'GTF', 'COU', 'PHX', 'MSY', 'MEM', 'GRR', 'MLI', 'VPS', 'HSV', 'SDF', 'BRO', 'PDX', 'XWA', 'MSN', 'DTW', 'AMA', 'HOB', 'GRB', 'CMH', 'SAN']",37.98730734360834
DEN,Denver,Southwest Airlines Co.,2019,8071,3223,6.042269757909568,39.85841,-104.667,"['MCO', 'TUL', 'PDX', 'ONT', 'PHX', 'CLE', 'MSP', 'BOS', 'JAX', 'SMF', 'MCI', 'MKE', 'SLC', 'CMH', 'BOI', 'ATL', 'MDW', 'SFO', 'LAS', 'HOU', 'DAL', 'LAX', 'LBB', 'SEA', 'SNA', 'BWI', 'SAN', 'BNA', 'SJC', 'LGA', 'IND', 'OAK', 'ABQ', 'BUF', 'SDF', 'OMA', 'OKC', 'TUS', 'MEM', 'BUR', 'TPA', 'PHL', 'MSY', 'AUS', 'ELP', 'PIT', 'SAT', 'EWR', 'RNO', 'GEG', 'DTW', 'GRR', 'LGB', 'ALB', 'CHS', 'PNS']",39.93309379259075
DEN,Denver,Spirit Air Lines,2019,478,151,8.872068230277186,39.85841,-104.667,"['IAH', 'ATL', 'DTW', 'AUS', 'ORD', 'BWI', 'MSY', 'LAS', 'MCO', 'LAX', 'MSP']",31.589958158995817
DEN,Denver,United Air Lines Inc.,2019,7668,2925,8.786677240285488,39.85841,-104.667,"['LAX', 'SEA', 'RIC', 'ORD', 'SFO', 'SJC', 'GEG', 'BOI', 'BOS', 'AUS', 'PDX', 'CLE', 'EWR', 'LGA', 'ORF', 'LAS', 'SMF', 'TPA', 'PHX', 'COS', 'IAH', 'IND', 'FAI', 'HNL', 'MCI', 'PHL', 'BUR', 'DSM', 'SAN', 'MCO', 'MSN', 'SLC', 'JAC', 'SNA', 'BZN', 'BIL', 'OMA', 'MSP', 'PSP', 'SBA', 'FCA', 'GRR', 'ANC', 'MSY', 'RNO', 'BWI', 'LIH', 'DTW', 'EUG', 'CMH', 'ONT', 'JAX', 'ABQ', 'TUL', 'PIT', 'MSO', 'PWM', 'ATL', 'SAT', 'MEM', 'OKC', 'ICT', 'BNA', 'FSD', 'OGG', 'MKE', 'TUS', 'MFR', 'FAT', 'MIA', 'CHS', 'RAP', 'BTV', 'SDF', 'CLT']",38.14553990610329
DHN,Dothan,SkyWest Airlines Inc.,2019,134,39,0.05223880597014925,31.32134,-85.44963,['ATL'],29.1044776119403
DLG,Dillingham,Alaska Airlines Inc.,2019,10,4,15.5,59.04541,-158.50334,['ANC'],40.0
DLH,Duluth,Envoy Air,2019,84,32,22.317073170731707,46.84209,-92.19365,['ORD'],38.095238095238095
DLH,Duluth,SkyWest Airlines Inc.,2019,329,95,9.977346278317151,46.84209,-92.19365,"['ORD', 'MSP']",28.87537993920973
DLH,Duluth,United Air Lines Inc.,2019,64,12,-8.46875,46.84209,-92.19365,['ORD'],18.75
DRO,Durango,Mesa Airlines Inc.,2019,87,16,-4.542168674698795,37.15152,-107.75377,['PHX'],18.39080459770115
DRO,Durango,Republic Airline,2019,38,25,21.47222222222222,37.15152,-107.75377,['DEN'],65.78947368421053
DRO,Durango,SkyWest Airlines Inc.,2019,81,34,17.12162162162162,37.15152,-107.75377,"['ORD', 'DEN', 'LAX']",41.9753086419753
DSM,Des Moines,Allegiant Air,2019,42,12,0.21428571428571427,41.53493,-93.66068,"['AZA', 'LAX', 'LAS', 'VPS']",28.57142857142857
DSM,Des Moines,American Airlines Inc.,2019,68,29,0.07352941176470588,41.53493,-93.66068,"['PHX', 'ORD']",42.64705882352941
DSM,Des Moines,Delta Air Lines Inc.,2019,86,21,13.790697674418604,41.53493,-93.66068,['ATL'],24.418604651162788
DSM,Des Moines,Endeavor Air Inc.,2019,349,81,-5.887608069164265,41.53493,-93.66068,"['DTW', 'MSP', 'LGA', 'ATL']",23.20916905444126
DSM,Des Moines,Envoy Air,2019,314,112,9.013605442176871,41.53493,-93.66068,['ORD'],35.6687898089172
DSM,Des Moines,ExpressJet Airlines LLC d/b/a aha!,2019,36,4,-10.1875,41.53493,-93.66068,"['IAH', 'ORD']",11.11111111111111
DSM,Des Moines,Frontier Airlines Inc.,2019,34,16,25.818181818181817,41.53493,-93.66068,"['MCO', 'DEN', 'PHX']",47.05882352941176
DSM,Des Moines,Mesa Airlines Inc.,2019,142,48,7.0,41.53493,-93.66068,['IAH'],33.80281690140845
DSM,Des Moines,PSA Airlines Inc.,2019,94,31,-1.8043478260869565,41.53493,-93.66068,['CLT'],32.97872340425532
DSM,Des Moines,Republic Airline,2019,103,31,1.101010101010101,41.53493,-93.66068,"['PHL', 'DEN', 'ORD', 'IAH']",30.097087378640776
DSM,Des Moines,SkyWest Airlines Inc.,2019,326,115,1.36,41.53493,-93.66068,"['DEN', 'ORD', 'SLC', 'LGA', 'DTW', 'IAH', 'MSP']",35.2760736196319
DSM,Des Moines,Southwest Airlines Co.,2019,43,12,1.7674418604651163,41.53493,-93.66068,"['LAS', 'PHX']",27.906976744186046
DSM,Des Moines,United Air Lines Inc.,2019,214,61,0.04225352112676056,41.53493,-93.66068,"['DEN', 'ORD', 'IAH']",28.504672897196258
DTW,Detroit,Alaska Airlines Inc.,2019,44,17,5.0,42.21206,-83.34884,['SEA'],38.63636363636363
DTW,Detroit,American Airlines Inc.,2019,350,103,-1.0349854227405249,42.21206,-83.34884,"['CLT', 'PHL', 'ORD', 'PHX', 'MIA']",29.428571428571427
DTW,Detroit,Delta Air Lines Inc.,2019,5743,1822,1.8826200873362446,42.21206,-83.34884,"['SAN', 'CLT', 'BWI', 'ATL', 'ORD', 'MCO', 'BOS', 'PHX', 'AUS', 'MSP', 'LAX', 'SEA', 'BUF', 'LGA', 'MSN', 'BNA', 'MSY', 'PVD', 'PHL', 'SLC', 'GRR', 'SFO', 'MCI', 'LAS', 'PIT', 'DEN', 'TPA', 'CLE', 'MKE', 'EWR', 'JAX', 'PDX', 'IND', 'JFK', 'ALB', 'GRB', 'SMF', 'ROC', 'SYR', 'OMA', 'MIA', 'GSP', 'SNA', 'HNL', 'MEM', 'PWM', 'MYR', 'SAT', 'TVC', 'SDF', 'IAH', 'SJC', 'BZN', 'SJU']",31.72557896569737
DTW,Detroit,Endeavor Air Inc.,2019,1738,435,0.837696335078534,42.21206,-83.34884,"['TYS', 'CMH', 'ATW', 'ORD', 'GRB', 'EVV', 'DSM', 'GSP', 'CLE', 'BTV', 'GRR', 'SAT', 'CWA', 'MEM', 'ALB', 'MDT', 'JFK', 'SYR', 'IND', 'PWM', 'PIT', 'BHM', 'CHA', 'SAV', 'CLT', 'LEX', 'DAY', 'ROC', 'EWR', 'IAH', 'LAN', 'HPN', 'ORF', 'BUF', 'TVC', 'MCI', 'RIC', 'CHS', 'BWI', 'BGR', 'BNA', 'MHT', 'LIT', 'MSN', 'SBN', 'PVD', 'SDF', 'PHL', 'AVL', 'MKE']",25.028768699654773
DTW,Detroit,Envoy Air,2019,240,96,12.087719298245615,42.21206,-83.34884,"['ORD', 'LGA']",40.0
DTW,Detroit,ExpressJet Airlines LLC d/b/a aha!,2019,64,28,58.5,42.21206,-83.34884,"['ORD', 'EWR', 'IAH']",43.75
DTW,Detroit,Frontier Airlines Inc.,2019,108,43,8.657142857142857,42.21206,-83.34884,"['DEN', 'AUS', 'PHX', 'MCO', 'LAS', 'MIA', 'TTN']",39.81481481481482
DTW,Detroit,JetBlue Airways,2019,103,28,7.01980198019802,42.21206,-83.34884,['BOS'],27.184466019417474
DTW,Detroit,Mesa Airlines Inc.,2019,254,90,11.65040650406504,42.21206,-83.34884,['IAH'],35.43307086614173
DTW,Detroit,PSA Airlines Inc.,2019,101,45,11.89,42.21206,-83.34884,"['PHL', 'CLT']",44.554455445544555
DTW,Detroit,Republic Airline,2019,1095,318,5.336475023562676,42.21206,-83.34884,"['LEX', 'SDF', 'EWR', 'IND', 'ORD', 'LGA', 'PIT', 'MCI', 'CMH', 'PHL', 'IAH', 'ROC', 'CLT', 'GRR', 'BUF', 'BNA', 'SYR', 'CHS', 'ORF']",29.041095890410958
DTW,Detroit,SkyWest Airlines Inc.,2019,4464,1456,6.074327405380757,42.21206,-83.34884,"['ALB', 'MSN', 'GRR', 'ORD', 'OMA', 'CIU', 'ATW', 'BUF', 'LAN', 'PLN', 'ROC', 'CLE', 'GRB', 'IAH', 'ORF', 'AZO', 'SBN', 'SCE', 'SAT', 'HPN', 'FWA', 'RIC', 'LSE', 'BHM', 'DAY', 'CHS', 'TVC', 'PVD', 'APN', 'CMH', 'MLI', 'ERI', 'MEM', 'LEX', 'MQT', 'SYR', 'ORH', 'BGM', 'DEN', 'CHA', 'SDF', 'PHL', 'HSV', 'MDW', 'MKE', 'PIT', 'MYR', 'SAV', 'MDT', 'ESC', 'EVV', 'OKC', 'IND', 'GSP', 'LIT', 'BTV', 'MHT', 'DSM', 'EWR', 'AUS', 'PWM', 'BWI', 'MSY']",32.61648745519714
DTW,Detroit,Southwest Airlines Co.,2019,646,188,-0.15384615384615385,42.21206,-83.34884,"['DEN', 'MDW', 'BNA', 'BWI', 'DAL', 'MCO', 'ATL', 'PHX', 'LAS']",29.102167182662537
DTW,Detroit,Spirit Air Lines,2019,1093,352,5.110697674418605,42.21206,-83.34884,"['LGA', 'DEN', 'LAS', 'TPA', 'SEA', 'AUS', 'ATL', 'MSY', 'MYR', 'LAX', 'MCO', 'BWI', 'MSP', 'PHL', 'IAH', 'JAX', 'BOS', 'MCI', 'OAK', 'SAN']",32.20494053064959
DTW,Detroit,United Air Lines Inc.,2019,206,72,7.653465346534653,42.21206,-83.34884,"['SFO', 'IAH', 'DEN', 'ORD', 'EWR']",34.95145631067961
DVL,Devils Lake,SkyWest Airlines Inc.,2019,61,15,7.813559322033898,48.11425,-98.90878,"['JMS', 'DEN']",24.59016393442623
EAU,Eau Claire,SkyWest Airlines Inc.,2019,142,36,-2.0,44.86526,-91.48507,['ORD'],25.352112676056336
EGE,Eagle,American Airlines Inc.,2019,77,32,18.417910447761194,39.64257,-106.9177,"['ORD', 'MIA', 'LAX', 'JFK', 'LGA']",41.55844155844156
EGE,Eagle,Delta Air Lines Inc.,2019,10,1,-16.444444444444443,39.64257,-106.9177,['ATL'],10.0
EGE,Eagle,SkyWest Airlines Inc.,2019,94,37,12.093023255813954,39.64257,-106.9177,"['DEN', 'SFO', 'PHX', 'SLC', 'LAX']",39.361702127659576
EGE,Eagle,United Air Lines Inc.,2019,52,29,43.666666666666664,39.64257,-106.9177,"['EWR', 'IAH', 'ORD']",55.769230769230774
EKO,Elko,SkyWest Airlines Inc.,2019,66,10,-9.375,40.82493,-115.7917,['SLC'],15.151515151515152
ELP,El Paso,Allegiant Air,2019,20,10,10.7,31.80667,-106.37781,"['LAS', 'SAN']",50.0
ELP,El Paso,American Airlines Inc.,2019,4,0,-29.5,31.80667,-106.37781,['ORD'],0.0
ELP,El Paso,Delta Air Lines Inc.,2019,84,20,-1.4390243902439024,31.80667,-106.37781,['ATL'],23.809523809523807
ELP,El Paso,Envoy Air,2019,134,40,2.8412698412698414,31.80667,-106.37781,['ORD'],29.850746268656714
ELP,El Paso,ExpressJet Airlines LLC d/b/a aha!,2019,114,28,15.814814814814815,31.80667,-106.37781,"['IAH', 'ORD']",24.561403508771928
ELP,El Paso,Frontier Airlines Inc.,2019,21,10,9.238095238095237,31.80667,-106.37781,"['DEN', 'ORD']",47.61904761904761
ELP,El Paso,Mesa Airlines Inc.,2019,386,104,1.3297872340425532,31.80667,-106.37781,"['IAH', 'PHX']",26.94300518134715
ELP,El Paso,Republic Airline,2019,58,21,12.946428571428571,31.80667,-106.37781,"['ORD', 'IAH', 'DEN']",36.206896551724135
ELP,El Paso,SkyWest Airlines Inc.,2019,122,35,15.801652892561984,31.80667,-106.37781,"['IAH', 'DEN', 'LAX', 'SLC', 'PHX', 'ORD']",28.688524590163933
ELP,El Paso,Southwest Airlines Co.,2019,910,248,-0.3490460157126824,31.80667,-106.37781,"['LAS', 'PHX', 'AUS', 'DAL', 'HOU', 'LAX', 'SAN', 'SAT', 'DEN', 'SJC']",27.252747252747252
ELP,El Paso,United Air Lines Inc.,2019,7,3,-0.7142857142857143,31.80667,-106.37781,"['IAH', 'DEN']",42.857142857142854
ERI,Erie,Envoy Air,2019,36,12,-1.5555555555555556,42.08202,-80.17622,['ORD'],33.33333333333333
ERI,Erie,ExpressJet Airlines LLC d/b/a aha!,2019,2,2,47.0,42.08202,-80.17622,['ORD'],100.0
ERI,Erie,SkyWest Airlines Inc.,2019,106,29,0.638095238095238,42.08202,-80.17622,['DTW'],27.358490566037734
ESC,Escanaba,SkyWest Airlines Inc.,2019,64,24,16.661290322580644,45.72267,-87.09373,['DTW'],37.5
EUG,Eugene,Allegiant Air,2019,57,23,6.660714285714286,44.12326,-123.21869,"['LAS', 'LAX', 'AZA', 'SAN', 'OAK']",40.35087719298245
EUG,Eugene,SkyWest Airlines Inc.,2019,396,131,5.950777202072539,44.12326,-123.21869,"['LAX', 'SFO', 'ORD', 'PHX', 'DEN', 'SLC', 'SEA']",33.08080808080808
EUG,Eugene,United Air Lines Inc.,2019,101,30,4.544554455445544,44.12326,-123.21869,"['DEN', 'SFO']",29.7029702970297
EVV,Evansville,Allegiant Air,2019,1,1,8.0,38.03799,-87.53063,['VPS'],100.0
EVV,Evansville,Endeavor Air Inc.,2019,198,46,-2.045685279187817,38.03799,-87.53063,"['DTW', 'ATL']",23.232323232323232
EVV,Evansville,Envoy Air,2019,120,47,14.947826086956521,38.03799,-87.53063,"['ORD', 'CLT']",39.166666666666664
EVV,Evansville,ExpressJet Airlines LLC d/b/a aha!,2019,2,0,-22.0,38.03799,-87.53063,['ORD'],0.0
EVV,Evansville,PSA Airlines Inc.,2019,4,1,16.0,38.03799,-87.53063,['CLT'],25.0
EVV,Evansville,SkyWest Airlines Inc.,2019,70,18,-3.1176470588235294,38.03799,-87.53063,"['DTW', 'ORD', 'ATL']",25.71428571428571
EWR,Newark,Alaska Airlines Inc.,2019,439,169,5.640552995391705,40.6925,-74.16866,"['SJC', 'SFO', 'SEA', 'LAX', 'SAN', 'PDX']",38.496583143507976
EWR,Newark,Allegiant Air,2019,74,27,11.777777777777779,40.6925,-74.16866,"['AVL', 'TYS', 'SAV', 'VPS']",36.486486486486484
EWR,Newark,American Airlines Inc.,2019,780,292,8.08994708994709,40.6925,-74.16866,"['CLT', 'ORD', 'MIA', 'PHX']",37.43589743589744
EWR,Newark,Delta Air Lines Inc.,2019,615,206,13.842019543973942,40.6925,-74.16866,"['ATL', 'SLC', 'MSP', 'DTW']",33.4959349593496
EWR,Newark,Endeavor Air Inc.,2019,75,31,10.98611111111111,40.6925,-74.16866,"['MSP', 'DTW', 'BOS']",41.333333333333336
EWR,Newark,Envoy Air,2019,86,36,41.5609756097561,40.6925,-74.16866,['ORD'],41.86046511627907
EWR,Newark,ExpressJet Airlines LLC d/b/a aha!,2019,1424,594,21.387096774193548,40.6925,-74.16866,"['CLE', 'BUF', 'ALB', 'CAK', 'SAV', 'BGR', 'PVD', 'ROC', 'RIC', 'JAX', 'ORF', 'GRR', 'IND', 'GSP', 'TYS', 'SYR', 'BNA', 'SBN', 'BTV', 'CMH', 'MKE', 'DTW', 'MEM', 'SDF', 'PWM', 'CHS', 'MSN', 'DAY', 'CLT', 'OKC', 'MYR', 'MHT', 'MCI', 'TVC', 'PIT', 'AVL', 'BOS', 'OMA']",41.71348314606742
EWR,Newark,Frontier Airlines Inc.,2019,24,17,20.708333333333332,40.6925,-74.16866,"['MIA', 'SJU', 'MCO', 'ATL', 'LAS', 'PHX']",70.83333333333334
EWR,Newark,JetBlue Airways,2019,595,264,25.034188034188034,40.6925,-74.16866,"['MCO', 'BOS', 'TPA', 'SJU']",44.36974789915966
EWR,Newark,Republic Airline,2019,2273,857,10.103002309468822,40.6925,-74.16866,"['OKC', 'MCI', 'MSP', 'JAX', 'DTW', 'IND', 'CLT', 'PIT', 'SDF', 'GRR', 'BOS', 'CHS', 'MKE', 'ATL', 'MSY', 'SYR', 'SAV', 'CMH', 'CLE', 'SAT', 'ORF', 'PVD', 'RIC', 'MSN', 'AUS', 'OMA', 'BTV', 'PNS', 'EYW', 'GSP', 'XNA', 'BNA', 'MHT', 'BUF', 'ROC', 'BGR', 'PWM', 'DAY', 'MEM', 'RAP', 'TPA', 'TYS']",37.70347558293005
EWR,Newark,SkyWest Airlines Inc.,2019,80,30,6.28,40.6925,-74.16866,"['MSP', 'ORD', 'DTW']",37.5
EWR,Newark,Southwest Airlines Co.,2019,606,258,12.813167259786477,40.6925,-74.16866,"['AUS', 'MDW', 'SAN', 'BNA', 'PHX', 'DEN', 'BWI', 'MCO', 'OAK', 'IND']",42.57425742574257
EWR,Newark,Spirit Air Lines,2019,365,89,-1.844632768361582,40.6925,-74.16866,"['MCO', 'ATL', 'IAH', 'TPA', 'MSY', 'CLT', 'MYR', 'LAS']",24.383561643835616
EWR,Newark,United Air Lines Inc.,2019,5920,2493,13.972717913520933,40.6925,-74.16866,"['SFO', 'TPA', 'ORD', 'ATL', 'CLE', 'BNA', 'LAX', 'MCO', 'DEN', 'IAH', 'LAS', 'BOS', 'MIA', 'JAX', 'CLT', 'SNA', 'CHS', 'SEA', 'HNL', 'PHX', 'EGE', 'AUS', 'SAN', 'JAC', 'PDX', 'PWM', 'MSY', 'SJU', 'PIT', 'DTW', 'STT', 'MCI', 'BQN', 'SAV', 'BZN', 'SLC', 'SAT', 'PSP', 'ANC', 'HDN', 'SMF', 'BUF', 'ROC', 'BTV', 'MYR', 'SDF', 'BGR', 'MEM', 'OMA']",42.11148648648649
EYW,Key West,Delta Air Lines Inc.,2019,141,33,-2.726618705035971,24.55611,-81.75956,['ATL'],23.404255319148938
EYW,Key West,Endeavor Air Inc.,2019,24,8,4.166666666666667,24.55611,-81.75956,['ATL'],33.33333333333333
EYW,Key West,Envoy Air,2019,5,1,-17.0,24.55611,-81.75956,"['ORD', 'MIA']",20.0
EYW,Key West,ExpressJet Airlines LLC d/b/a aha!,2019,4,0,-26.5,24.55611,-81.75956,['ORD'],0.0
EYW,Key West,Republic Airline,2019,379,89,2.108108108108108,24.55611,-81.75956,"['MIA', 'CLT', 'EWR', 'ORD', 'PHL', 'LGA']",23.482849604221638
FAI,Fairbanks,Alaska Airlines Inc.,2019,446,71,-8.93002257336343,64.81368,-147.85967,"['ANC', 'SEA', 'SCC']",15.919282511210762
FAI,Fairbanks,Delta Air Lines Inc.,2019,44,12,3.0,64.81368,-147.85967,"['MSP', 'SEA']",27.27272727272727
FAI,Fairbanks,United Air Lines Inc.,2019,34,13,4.5588235294117645,64.81368,-147.85967,"['ORD', 'SFO', 'DEN']",38.23529411764706
FAR,Fargo,Allegiant Air,2019,42,16,2.0952380952380953,46.91935,-96.81499,"['LAX', 'AZA', 'LAS']",38.095238095238095
FAR,Fargo,Delta Air Lines Inc.,2019,63,23,5.285714285714286,46.91935,-96.81499,"['MSP', 'ATL']",36.507936507936506
FAR,Fargo,Endeavor Air Inc.,2019,16,2,-2.25,46.91935,-96.81499,"['MSP', 'ATL']",12.5
FAR,Fargo,Envoy Air,2019,172,56,8.82716049382716,46.91935,-96.81499,['ORD'],32.55813953488372
FAR,Fargo,ExpressJet Airlines LLC d/b/a aha!,2019,4,2,8.0,46.91935,-96.81499,['ORD'],50.0
FAR,Fargo,Frontier Airlines Inc.,2019,19,6,0.3684210526315789,46.91935,-96.81499,"['DEN', 'PHX']",31.57894736842105
FAR,Fargo,Republic Airline,2019,17,11,22.823529411764707,46.91935,-96.81499,"['DEN', 'ORD']",64.70588235294117
FAR,Fargo,SkyWest Airlines Inc.,2019,345,120,20.27190332326284,46.91935,-96.81499,"['MSP', 'DEN', 'ORD', 'ATL']",34.78260869565217
FAT,Fresno,Allegiant Air,2019,66,23,4.712121212121212,36.77619,-119.71814,['LAS'],34.84848484848485
FAT,Fresno,American Airlines Inc.,2019,23,4,-7.6521739130434785,36.77619,-119.71814,['PHX'],17.391304347826086
FAT,Fresno,Frontier Airlines Inc.,2019,10,5,1.1111111111111112,36.77619,-119.71814,['DEN'],50.0
FAT,Fresno,Mesa Airlines Inc.,2019,94,34,5.150537634408602,36.77619,-119.71814,['PHX'],36.17021276595745
FAT,Fresno,SkyWest Airlines Inc.,2019,1095,288,6.228280961182994,36.77619,-119.71814,"['LAX', 'DEN', 'PHX', 'SFO', 'SEA', 'PDX', 'SLC', 'SAN']",26.301369863013697
FAT,Fresno,United Air Lines Inc.,2019,54,18,10.75,36.77619,-119.71814,"['ORD', 'DEN']",33.33333333333333
FAY,Fayetteville,Delta Air Lines Inc.,2019,31,7,-2.032258064516129,34.99147,-78.88,['ATL'],22.58064516129032
FAY,Fayetteville,Endeavor Air Inc.,2019,1,0,-18.0,34.99147,-78.88,['ATL'],0.0
FAY,Fayetteville,Envoy Air,2019,47,16,-2.5434782608695654,34.99147,-78.88,['CLT'],34.04255319148936
